Tweet,Label
לא יאומן.חצי שעה ראיון עם נפתלי בנט אצל קלמן.והם יורדים עליו רצח על זה שאמר.שמערכת המשפט רודפת את ראש הממשלה. והם לוחצים אותו שיחזור בו.לא יאומן איך שהוא מגמגם. וואי וואי קלמן מת שביבי ילך לכלא.רק להצדיק את האמירה שלו.וההצעה שלו שיפרוש. לא יאומן.,Not offensive
"@ilanit_shaked @anabela12738473 @HavodaParty @amirperetz @ishmuli עמיר הוא אדם בעל אידיאולוגיה רצחנית , הוא לא עשה את המעשה בגלל הפגנה כזאת או אחרת , הוא חשב שאוסלו הוא אסון שמצדיק לעצור בכל דרך כולל רצח המנהיג. לא הייתה לו תמיכה ימנית , עשרות ומאות ימנים יספרו לך שהוריהם ומשפחתם בכו באותו הלילה . בבקשה אל תדביקי לימין את הרצח, זה לא ראוי.",Not offensive
"@amitay_dror @smadar_shmueli הוא רצה לרצוח על זה אין ספק..אבל בכלל לא בטוח שהכדורים שלו הרגו את רבין, אם המסקנה שלי מהסרטון נכונה אז הוא היה צריך לקבל רק על נסיון לרצח שזה עונש קטן בהרבה https://t.co/FesEkAd8yH",Not offensive
@hadarse אין יותר נמוך מזה. סנגור של פושע מלחמה נאצי מגן על רוצח ראש הממשלה. ביוב,Not offensive
@BarashiKinneret תכף תגידי שאנחנו גם מחבקים את חמאס עם מזומנים אה רגע,Not offensive
@STREAMWALLS09 אני חושבת שהבנתי אבל לא משנה בקיצור אם אתם עושות טרור על תשכחו להגיד לי,Not offensive
"@Alexbabitsky @cootallx בניגוד להסכם כינון יחסים עם חמאס, ההסכם עם הקורונה (חיסון) ממש פה כבר, אם העניין ינוהג כמו שצריך אפשר יהיה לחסל את הסיפור די מהר. אבל בכל זאת תקופת הסכמי כינון יחסים עם מלא מדינות בזכות ביבז אז אולי יש עוד סיכוי",Not offensive
@klaiman14 יימח שמו. גם של שפטל וגם של עמיר,Not offensive
"@IsraelHayomHeb @dinadayan השמאל הציוני גוסס, השמאל האנטי ציוני פורח...",Not offensive
"@BoazGolan @arutz20 @ErelSegal @Riklin10 @YinonMagal @BittonRosen ברורה עובדה 1! השמאל רואה שהוא איבד לחלוטין את התקווה לחזור לשלטון ולכן ""כיבוש""מעוזי הכוח: מערכת המשפט בסיוע מפלגת השמאל שנקראת תקשורת + שורשים פוליטיים במ' המשפט זו הדרך שלהם לכפות ולהשתלט על מדינת ישראל ואזרחיה",Not offensive
"@NectarHoney1 @netanel__ @jose23317578 @JoshBreiner @HShezaf לא הבנתי. חגי סגל שעקר עיניים וכרת רגליים לחפים מפשע (כולל לחייל מג״ב) אינו מחבל אמיתי? עמירם בן אוליאל אינו מחבל אמיתי? אהוביה סנדק וחבריו אינם אמיתיים? תסביר, שנבין איך עובדת תורת הגזע היהודי",Not offensive
@IlanShiloah כל הכסף שהשקעתם....?? אם הייתם משקיעים לאחדות ולא לפילוג....התוצאות היו בהרבה יותר טובות . עבאס מוקצה....ערבי שרוצה שלום ולהכיר בישראל.. לא זוכה להכרה של השמאל...הורס את הנרטיב של השמאל של דורות שלמים. בושה,Not offensive
"@IlanShiloah לכו תגדלו מנהיג במקום לזיין את השכל. גזען עלוב,ערבי ישראל לא חלק ממדינת ישראל????",Not offensive
"עם זאת, אני מחזיק מעמוס שוקן ורואה בו איש תרבות, ציוני נלהב (לפי הפרשנות שלו למהי ציונות) איש עסקים ממולח ואדם חיובי ברמה האישית. ההתכתבויות הפרטיות בינינו, אגב, נושאות אופי יותר מכבד. לינק לרכישת הספר: https://t.co/6CBYP1q8WX",Not offensive
"@Leah_Lev_ תיקנתי קצת ""יגאל אמיר לא יחזור לרצוח כי השמאל כבר מת"" - ולשם כך יש את אלאור אזריה!",Not offensive
@Royonas @matis8n יריבות עזה על הצבע הכחול,Not offensive
@Yanix2Go @Roy_Iddan @ramonhaim אתה אנטישמי? לא הבנתי,Not offensive
@ptr_dvd @Roy_Iddan @ramonhaim לא. לשאול מישהו אם הוא חובש כיפה זה אנטישמי?,Not offensive
אז עכשיו אפילו לא מגיבים על ירי רקטות לעבר ישראל? אחלה ריבונות,Not offensive
"#קלמןליברמן בהמשך לשיחה עם בנט; אז בהנחה ואחרי הבחירות הוא עושה קואליציה עם מרצ, כי לשיטתו זונחים את כל הנושאים ומתעסקים רק במשבר הכלכלי, ומתחיל ירי רקטות מסיבי מעזה. לא מגיבים עד שנגמר משבר הקורונה?",Not offensive
@carmeldangor @hakolhayehudi את מביאה את הפרסום של החייל שסותר את כל מה שכתבת!!!!! הוא לא הסיט לרצוח אותם אלא הוא דרש לקיים הליך חוקי שבסופו הוא מקווה שבית המשפט הנכבד יעזור עליהם עונש מוות! גם את זה אסור לומר במדינ הזו? לא אתפלא אם ידה הארוכה של צאלח אדין קשורה גם למיני סאגה ההזויה הזו תלמדי הבנת הנקרא!!!!,Not offensive
@netanel__ @jose23317578 @JoshBreiner @HShezaf איך בדיוק המחבל סגל ״שילם את חובו״? בזה שהפך לעורך של ״מקור ראשון״ ודברי השאנה שלו נקראים בשקיקה על ידיכם? ממתי מחבל יכול לערוך עיתון?? יצא לך להיות באחוזת הקבר של גולדשטיין? מי בנה אותה? היא צצה מעצמה? אתה יכול להמשיך להיתמם. חבל שהסבים והסבתות שלכם לא כאן לספר לכם קצת היסטוריה,Not offensive
"RT @Shutup100000: איך זה ש @netanyahu הביא לנו חיסונים בין הראשונים על הגלובוס והפך את ישראל לשאינית מתחסנים עולמית, ובסוף רפי רשף מודה לאח…",Not offensive
"@kann_news @HemiUnger @golan_aryeh מנהיג אמיתי, אנחנו איתך #דרךארץ אהבת מולדת ואהבת אדם ימין ערכי. מתון. ליברלי. ציוני.",Not offensive
"צבי יחזקאלי לאוחנה: הצבא הזמין מחבל להרצאה אביו של אהוביה סנדק ביקש מהשר אוחנה לדאוג להידברות בין המשטרה לנוער. צבי יחזקאלי שנכח בפגישה סיפר סירב להעביר הרצאה בצה""ל לסיפור המלא בקול היהודי: https://t.co/2e3HpKevN8 https://t.co/0HkxvRZKFD",Not offensive
"@nadavabeksis לא, כי הקואליציה הימנית של נתניהו מגיבה באפקטיביות לירי רקטות",Not offensive
"RT @nadavabeksis: #קלמןליברמן בהמשך לשיחה עם בנט; אז בהנחה ואחרי הבחירות הוא עושה קואליציה עם מרצ, כי לשיטתו זונחים את כל הנושאים ומתעסקים…",Not offensive
"ארגוני הטרור ברצועת עזה יקיימו היום תרגיל צבאי נרחב, הם מתכוננים למלחמה עם ישראל, רוב המשאבים הולכים להתחמשות צבאית. לידיעת כל מי שרוצה לסגת לקווי 67. https://t.co/d7K06p8sNv",Not offensive
@nadavabeksis מרצ ישגרו את הקורונה על עזה. מה לא ברור?,Not offensive
"@smadar_shmueli גם ""הימין לא רוצה לשמוע את האמת על רצח רבין""?",Not offensive
"@Erez48974065 @danieldolev @rothmar @BiniAshcknasy גם אם הוא יתאסלם מחר בבוקר עדיין מגיע לו לקבל פנסיה על עבודתו. שלילת פנסיה תקציבית? רק במקרים קיצוניים מאוד, כמו הצטרפות לארגון טרור, סיוע אקטיבי לאויב, וכו'. סטייל עזמי בשארה.",Not offensive
"@nadavabeksis אפשר שהוא יתחיל עם להיות קוהרנטי ויציג את התוכניות שלו במקום ללהג מנושא לנושא תוך אמירת ""זה מה שמעניין את אזרחי ישראל"" בלי הכנסת שום תוכן לאמירה הזו? כי לגבי ירי רקטות רואים שכולם בסוף מתנהלים אותו דבר, כולל בנט עצמו, אז מה זה כבר משנה?",Not offensive
RT @Gs4MkpmheD9H3ze: לא יאומן.חצי שעה ראיון עם נפתלי בנט אצל קלמן.והם יורדים עליו רצח על זה שאמר.שמערכת המשפט רודפת את ראש הממשלה. והם לוחצ…,Not offensive
@shimritmeir מה הבעיה להיות שהיד פוליטי. יש את התגמול בחיים שלאחר הכנסת.,Not offensive
@radio103fm @AnatDavidov @nissim_mishal האמת: הבן שלו חבר בארגון טרור אנטי ישראלי ואנטי אנושי חבורה של נוער מבולבל שמנוצל על ידי פאשיסטים עלובים. בברכה,Not offensive
@moshe_riner ימח שמו של העמלק הזה,Not offensive
@sagi_guez @arielplaksin1 שנים של הפגנות בהם מגזרים מאוד ספציפיים חוטפים מכות רצח והוא בחר דווקא את ההפגנה הכי מסוקרת בה המשטרה מפגינה איפוק שאף אחד לא האמין שקיים בה. חבורת המפונקים שהוא חקר (תוך שהוא משתתף ומזדהה עם ההפגנות) כבר סובלת מסימני פוסט טראומה. מביך ומעורר רחמים. ליבסקינד מולו זה לא כוחות.,Not offensive
"@IluzKobi @anabela12738473 @HavodaParty @amirperetz @ishmuli לא מכתימה ציבור שלם, אבל להגיד שלא היתה פה אווירת רצח ולא היו קללות פולסה דנורא, ולא הכפשות או הפגנות אלימות, זה סילוף של האמת. עמיר בעצמו הודה שהושפע מהאווירה שהיתה. זה מייצר לגיטימציה. ויש פוליטיקאים בישראל שעשו על זה קרירה שלמה. ולמה פתאום מדברים על שחרור של הרוצח?",Not offensive
"@smadar_shmueli יגאל עמיר לא רצח את רבין. השב""כ רצח אותו. ועד שהתיק לא יפתח והאמת תצא לאור כך אני אאמין.",Not offensive
"@EranCicurel ערן לגמרי קורע הלב ,בתיגראי מתבצע רצח עם, והעולם שותק כאלו לא קורא כולום......",Not offensive
@IPFL_FOOTBALL איזה עין ימח שמכם,Not offensive
@ShmuelSason א. בוא...לא היה שם שום רצח נא לברור מילים בקפידה. ב. גם באום אל חיראן הקאת?,Not offensive
"@i_k300 @DorelMasasa @BarashiKinneret @urizaki שמע אתה יכול לחזור כמו תוכי על הטענה שדם זה דם. אני מנסה להסביר לך ש""ראש ממשלה"" זה תפקיד ממלכתי, ייצוגי, מנהיגותי. ושרוצחים בן אדם כאשר הוא ממלא את התפקיד הזה - עושים יותר נזק מאשר רצח של אדם אחר. גם לא התייחסת לעניין התמריץ השלילי - אם יהיה תג מחיר קבוע על רצח ראשי ממשלה&gt;&gt;&gt;&gt;&gt;",Not offensive
